url,inbound_internal_link_count,outbound_internal_link_count,unique_source_pages,click_depth_from_homepage,reachable_from_homepage,in_degree,out_degree,weak_component_id,component_size,pagerank,topic_cluster,links_from_hubs,links_from_observed_high_traffic_pages,anchor_text_distribution,orphan_status,near_orphan_status,dead_end_status,observed_28d_visitors,observed_high_traffic,link_evidence
https://www.suvroghosh.in/blog/politics-and-society,1,49,1,3,true,1,15,component-001,935,0.0001738893,writing,0,0,politics and society (1),near_orphan,true,false,,false,rendered_dom
https://www.suvroghosh.in/blog/politics/cockroach-janta-party-and-the-politics-of-being-insulted,15,62,15,3,true,15,22,component-001,935,0.0003455931,category:politics,5,0,the cockroach party and the politics of being insulted essays 22 may 2026 (5) | politics the cockroach party and the politics of being insulted shared topics: indians · india (2) | politics the cockroach party and the politics of being insulted shared topics: party (2) | politics the cockroach party and the politics of being insulted shared topics: young · india (2) | ← newer post the cockroach party and the politics of being insulted politics · 22 may 2026 (1) | older post → the cockroach party and the politics of being insulted politics · 22 may 2026 (1) | politics the cockroach party and the politics of being insulted shared topics: party · india (1) | politics the cockroach party and the politics of being insulted shared topics: social media (1),linked,false,false,2,false,rendered_dom
https://www.suvroghosh.in/blog/politics/election-puja-and-the-common-eye,12,62,12,3,true,12,22,component-001,935,0.0002777448,category:politics,5,0,election puja and the common eye essays 13 may 2026 (5) | ← newer post election puja and the common eye politics · 13 may 2026 (1) | older post → election puja and the common eye politics · 13 may 2026 (1) | politics election puja and the common eye shared topics: access (1) | politics election puja and the common eye shared topics: corruption · party (1) | politics election puja and the common eye shared topics: party (1) | politics election puja and the common eye shared topics: tmc · bengal (1) | politics election puja and the common eye shared topics: welfare (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/politics/india-noise-machine-small-man,14,62,14,3,true,14,22,component-001,935,0.0003860879,category:politics,5,0,india’s noise machine and the small man under it essays 21 may 2026 (5) | ← newer post india’s noise machine and the small man under it politics · 21 may 2026 (1) | older post → india’s noise machine and the small man under it politics · 21 may 2026 (1) | politics india’s noise machine and the small man under it shared topics: anchor (1) | politics india’s noise machine and the small man under it shared topics: asks · india (1) | politics india’s noise machine and the small man under it shared topics: corruption · india (1) | politics india’s noise machine and the small man under it shared topics: corruption · party (1) | politics india’s noise machine and the small man under it shared topics: party (1) | politics india’s noise machine and the small man under it shared topics: party · india (1) | politics india’s noise machine and the small man under it shared topics: religious (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/politics/political-promises-and-reality,64,66,60,3,true,60,26,component-001,935,0.0008553506,category:politics,5,0,political promises and the hard floor of reality (53) | political promises and the hard floor of reality essays 2 may 2026 (5) | politics political promises and the hard floor of reality shared topics: public (2) | ← newer post political promises and the hard floor of reality politics · 2 may 2026 (1) | older post → political promises and the hard floor of reality politics · 2 may 2026 (1) | politics political promises and the hard floor of reality shared topics: class · middle class (1) | politics political promises and the hard floor of reality shared topics: voter (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/politics/rotten-sack-indian-politics,12,61,12,3,true,12,21,component-001,935,0.000294222,category:politics,4,0,the rotten sack theory of indian politics essays 11 may 2026 (4) | politics the rotten sack theory of indian politics shared topics: democracy (2) | ← newer post the rotten sack theory of indian politics politics · 11 may 2026 (1) | older post → the rotten sack theory of indian politics politics · 11 may 2026 (1) | politics the rotten sack theory of indian politics shared topics: criminal cases (1) | politics the rotten sack theory of indian politics shared topics: criminal cases · democracy (1) | politics the rotten sack theory of indian politics shared topics: parties (1) | politics the rotten sack theory of indian politics shared topics: vote (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/public-health/nicotine-biri-and-the-great-bengali-bargain,7,61,7,3,true,7,21,component-001,935,0.0002153936,category:public-health,4,0,"nicotine, biri, and the great bengali bargain healthcare it 17 may 2026 (4) | ← newer post nicotine, biri, and the great bengali bargain public health · 17 may 2026 (1) | older post → nicotine, biri, and the great bengali bargain public health · 17 may 2026 (1) | public health nicotine, biri, and the great bengali bargain shared topics: biri (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/public-health/sitala-manasa-public-health-superstition,8,66,8,3,true,8,25,component-001,935,0.0002531975,category:public-health,4,0,"maa sitala, maa manasa, and the bad public health architecture of fear healthcare it 26 apr 2026 (4) | ← newer post maa sitala, maa manasa, and the bad public health architecture of fear public health · 26 apr 2026 (1) | older post → maa sitala, maa manasa, and the bad public health architecture of fear public health · 26 apr 2026 (1) | public health maa sitala, maa manasa, and the bad public health architecture of fear more in public health (1) | public health maa sitala, maa manasa, and the bad public health architecture of fear shared topics: public health (1)",linked,false,false,2,false,rendered_dom
https://www.suvroghosh.in/blog/public-health/the-body-becomes-a-small-oven,14,62,14,3,true,14,22,component-001,935,0.0003284504,category:public-health,5,0,the body becomes a small oven healthcare it 23 may 2026 (5) | public health the body becomes a small oven shared topics: sugar (2) | ← newer post the body becomes a small oven public health · 23 may 2026 (1) | older post → the body becomes a small oven public health · 23 may 2026 (1) | public health the body becomes a small oven more in public health (1) | public health the body becomes a small oven shared topics: ice · drink (1) | public health the body becomes a small oven shared topics: juice · sun (1) | public health the body becomes a small oven shared topics: shade · heat (1) | public health the body becomes a small oven shared topics: sun (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/satire/asmr-soft-apocalypse,8,61,8,3,true,8,21,component-001,935,0.0002700937,category:satire,4,0,asmr: the softly whispered apocalypse fiction 4 jun 2026 (4) | ← newer post asmr: the softly whispered apocalypse satire · 4 jun 2026 (1) | older post → asmr: the softly whispered apocalypse satire · 4 jun 2026 (1) | satire asmr: the softly whispered apocalypse more in satire (1) | satire asmr: the softly whispered apocalypse shared topics: minutes (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/satire/bengali-tintin-in-kolkata,13,63,13,3,true,13,23,component-001,935,0.0003468018,category:satire,6,0,bengali tintin in the republic of garbage fiction 27 may 2026 (5) | satire bengali tintin in the republic of garbage shared topics: dog (2) | ← newer post bengali tintin in the republic of garbage satire · 27 may 2026 (1) | article satire bengali tintin in the republic of garbage 27 may 2026 (1) | older post → bengali tintin in the republic of garbage satire · 27 may 2026 (1) | satire bengali tintin in the republic of garbage more in satire (1) | satire bengali tintin in the republic of garbage shared topics: bengal (1) | satire bengali tintin in the republic of garbage shared topics: fish (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science-and-healthcare-it/lake-maracaibo-lightning-gene-hunt,9,61,8,3,true,8,20,component-001,935,0.0002922157,category:science-and-healthcare-it,4,0,"the lake that lit up genes: maracaibo, memory, and huntington’s disease healthcare it 12 may 2026 (4) | ← newer post the lake that lit up genes: maracaibo, memory, and huntington’s disease science and healthcare it · 12 may 2026 (1) | older post → the lake that lit up genes: maracaibo, memory, and huntington’s disease science and healthcare it · 12 may 2026 (1) | science and healthcare it the lake that lit up genes: maracaibo, memory, and huntington’s disease shared topics: disease (1) | science and healthcare it the lake that lit up genes: maracaibo, memory, and huntington’s disease shared topics: dna (1) | science and healthcare it the lake that lit up genes: maracaibo, memory, and huntington’s disease shared topics: gene (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/ai-solved-erdos-dot-problem,8,63,8,3,true,8,23,component-001,935,0.00030142,category:science,6,0,"ai, erdős, and the great dot mischief science & systems 6 jun 2026 (5) | ← newer post ai, erdős, and the great dot mischief science · 6 jun 2026 (1) | article science ai, erdős, and the great dot mischief 6 jun 2026 (1) | older post → ai, erdős, and the great dot mischief science · 6 jun 2026 (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/basel-problem-what-diffusion-model-means,8,61,8,3,true,8,21,component-001,935,0.0003575598,category:science,4,1,"what a diffusion model is, and why pi sneaks into the hospital science & systems 6 jun 2026 (4) | ← newer post what a diffusion model is, and why pi sneaks into the hospital science · 6 jun 2026 (1) | older post → what a diffusion model is, and why pi sneaks into the hospital science · 6 jun 2026 (1) | science what a diffusion model is, and why pi sneaks into the hospital shared topics: drug (1) | science what a diffusion model is, and why pi sneaks into the hospital shared topics: frac (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/crispr_for_the_man_waiting_for_the_205_bus,13,61,12,3,true,12,20,component-001,935,0.0003135239,category:science,4,0,crispr: the tiny bacterial trick that may change human destiny science & systems 12 may 2026 (4) | science crispr: the tiny bacterial trick that may change human destiny more in science (2) | ← newer post crispr: the tiny bacterial trick that may change human destiny science · 12 may 2026 (1) | older post → crispr: the tiny bacterial trick that may change human destiny science · 12 may 2026 (1) | science crispr: the tiny bacterial trick that may change human destiny shared topics: bacteria (1) | science crispr: the tiny bacterial trick that may change human destiny shared topics: bacterial · human beings (1) | science crispr: the tiny bacterial trick that may change human destiny shared topics: biology (1) | science crispr: the tiny bacterial trick that may change human destiny shared topics: dna (1) | science crispr: the tiny bacterial trick that may change human destiny shared topics: genetic (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/dogs-bad-people-myth-science,8,65,8,3,true,8,25,component-001,935,0.0003783922,category:science,4,0,dogs detect violations. science & systems 22 apr 2026 (4) | ← newer post dogs detect violations. science · 22 apr 2026 (1) | older post → dogs detect violations. science · 22 apr 2026 (1) | science dogs detect violations. more in science (1) | science dogs detect violations. shared topics: dog (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/drakes-equation-alien-arithmetic-bipolar-bengali-calcutta,7,61,7,3,true,7,21,component-001,935,0.0002499909,category:science,4,0,"drake’s equation, alien arithmetic, and the bengali who refuses to be fooled by the sky science & systems 19 may 2026 (4) | ← newer post drake’s equation, alien arithmetic, and the bengali who refuses to be fooled by the sky science · 19 may 2026 (1) | older post → drake’s equation, alien arithmetic, and the bengali who refuses to be fooled by the sky science · 19 may 2026 (1) | science drake’s equation, alien arithmetic, and the bengali who refuses to be fooled by the sky more in science (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/first-door-first-light-the-science-of-clinging-to-the-first-chance,7,61,7,3,true,7,21,component-001,935,0.0002663659,category:science,4,0,the first door that opens science & systems 21 may 2026 (4) | ← newer post the first door that opens science · 21 may 2026 (1) | older post → the first door that opens science · 21 may 2026 (1) | science the first door that opens more in science (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/hardys-law-genetics-callow-calcuttan,12,61,12,3,true,12,21,component-001,935,0.0004586673,category:science,4,1,hardy’s law in genetics for the callow calcuttan science & systems 26 may 2026 (4) | science hardy’s law in genetics for the callow calcuttan more in science (2) | ← newer post hardy’s law in genetics for the callow calcuttan science · 26 may 2026 (1) | older post → hardy’s law in genetics for the callow calcuttan science · 26 may 2026 (1) | science hardy’s law in genetics for the callow calcuttan shared topics: evolution (1) | science hardy’s law in genetics for the callow calcuttan shared topics: gene (1) | science hardy’s law in genetics for the callow calcuttan shared topics: population (1) | science hardy’s law in genetics for the callow calcuttan shared topics: proportions (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/science-is-not-a-solitary-organ,11,67,11,3,true,11,26,component-001,935,0.0003599657,category:science,6,0,science is not a solitary organ science & systems 4 may 2026 (6) | ← newer post science is not a solitary organ science · 4 may 2026 (1) | older post → science is not a solitary organ science · 4 may 2026 (1) | science science is not a solitary organ more in science (1) | science science is not a solitary organ shared topics: analyst (1) | science science is not a solitary organ shared topics: research · science (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/spudcell-and-the-border-of-life,9,61,9,3,true,9,21,component-001,935,0.0003890997,category:science,4,1,the spudcell and the border of life science & systems 11 jul 2026 (4) | science the spudcell and the border of life shared topics: cell (2) | ← newer post the spudcell and the border of life science · 11 jul 2026 (1) | older post → the spudcell and the border of life science · 11 jul 2026 (1) | science the spudcell and the border of life shared topics: genetic (1),linked,false,false,8,false,rendered_dom
https://www.suvroghosh.in/blog/science/the-history-of-the-shape-of-atoms,10,65,10,3,true,10,25,component-001,935,0.0003020111,category:science,4,0,the history of the shape of atoms science & systems 23 apr 2026 (4) | the history of the shape of atoms (2) | ← newer post the history of the shape of atoms science · 23 apr 2026 (1) | older post → the history of the shape of atoms science · 23 apr 2026 (1) | science the history of the shape of atoms shared topics: quantum (1) | science the history of the shape of atoms shared topics: quantum mechanics · quantum (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/the-human-intake-pipe,16,64,16,3,true,16,24,component-001,935,0.0003842078,category:science,7,0,the human intake pipe science & systems 13 jun 2026 (7) | science the human intake pipe shared topics: brain · mind (2) | ← newer post the human intake pipe science · 13 jun 2026 (1) | older post → the human intake pipe science · 13 jun 2026 (1) | science the human intake pipe shared topics: bottleneck (1) | science the human intake pipe shared topics: brain (1) | science the human intake pipe shared topics: help · ai (1) | science the human intake pipe shared topics: human (1) | science the human intake pipe shared topics: human · ai (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/science/wet-bulb-dry-bulb-feels-like-kolkata,14,62,11,3,true,11,22,component-001,935,0.0003574459,category:science,6,0,"wet-bulb, dry-bulb, and kolkata heat science & systems 28 may 2026 (5) | article science wet-bulb, dry-bulb, and kolkata heat updated 24 jul 2026 (2) | science wet-bulb, dry-bulb, and kolkata heat more in science (2) | ← newer post wet-bulb, dry-bulb, and kolkata heat science · 28 may 2026 (1) | article science wet-bulb, dry-bulb, and kolkata heat a practical guide to dry-bulb, wet-bulb, and feels-like temperatures, and why some kolkata summer days feel especially punishing. updated 24 jul 2026 (1) | older post → wet-bulb, dry-bulb, and kolkata heat science · 28 may 2026 (1) | science wet-bulb, dry-bulb, and kolkata heat shared topics: air · heat (1) | wet-bulb temperature (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction?page=10,10,55,9,3,true,9,20,component-001,935,0.000284669,writing,9,0,10 (9) | next → (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction?page=2,4,65,2,3,true,2,29,component-001,935,0.0002476046,writing,2,0,2 (2) | ← previous (1) | next → (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction?page=3,4,65,3,3,true,3,30,component-001,935,0.0002526017,writing,3,0,3 (2) | ← previous (1) | next → (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/circle-of-death,14,62,13,3,true,13,21,component-001,935,0.000320692,category:short-fiction,5,0,circle of death fiction 7 jun 2026 (5) | short fiction circle of death shared topics: arindam (2) | ← newer post circle of death short fiction · 7 jun 2026 (1) | older post → circle of death short fiction · 7 jun 2026 (1) | short fiction circle of death shared topics: arindam · mother (1) | short fiction circle of death shared topics: meera (1) | short fiction circle of death shared topics: san antonio (1) | short fiction circle of death shared topics: texas · san antonio (1) | short fiction circle of death shared topics: worm (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/hanging-season,9,62,9,3,true,9,22,component-001,935,0.0003054291,category:short-fiction,5,0,hanging season fiction 13 jul 2026 (5) | ← newer post hanging season short fiction · 13 jul 2026 (1) | older post → hanging season short fiction · 13 jul 2026 (1) | short fiction hanging season shared topics: silk · spiders (1) | short fiction hanging season shared topics: spider · spiders (1),linked,false,false,8,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/holding,6,61,6,3,true,6,21,component-001,935,0.000369945,category:short-fiction,4,0,while you were holding fiction 26 jul 2026 (4) | ← newer post while you were holding short fiction · 26 jul 2026 (1) | older post → while you were holding short fiction · 26 jul 2026 (1),linked,false,false,7,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/keshkhor,13,63,13,3,true,13,23,component-001,935,0.0003065805,category:short-fiction,6,0,keshkhor fiction 2 jun 2026 (6) | short fiction keshkhor shared topics: arka · tea stall (3) | ← newer post keshkhor short fiction · 2 jun 2026 (1) | older post → keshkhor short fiction · 2 jun 2026 (1) | short fiction keshkhor shared topics: arka · mother (1) | short fiction keshkhor shared topics: rishav (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/meanline,12,62,12,3,true,12,22,component-001,935,0.000292657,category:short-fiction,5,0,meanline fiction 3 jun 2026 (5) | short fiction meanline shared topics: arka · tea stall (3) | ← newer post meanline short fiction · 3 jun 2026 (1) | older post → meanline short fiction · 3 jun 2026 (1) | short fiction meanline shared topics: nandita (1) | short fiction meanline shared topics: nandita · tea stall (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/moon-without-skin,15,63,15,3,true,15,23,component-001,935,0.0003989832,category:short-fiction,6,0,moon without skin fiction 3 jun 2026 (5) | short fiction moon without skin shared topics: ananya (3) | short fiction moon without skin shared topics: riddhi (2) | ← newer post moon without skin short fiction · 3 jun 2026 (1) | older post → moon without skin short fiction · 3 jun 2026 (1) | short fiction moon without skin shared topics: partha (1) | short fiction moon without skin shared topics: partha · mother (1) | story short fiction moon without skin 3 jun 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/neel-soda,9,61,9,3,true,9,21,component-001,935,0.0003130575,category:short-fiction,4,0,neel soda fiction 14 jul 2026 (4) | ← newer post neel soda short fiction · 14 jul 2026 (1) | older post → neel soda short fiction · 14 jul 2026 (1) | short fiction neel soda more in short fiction (1) | short fiction neel soda shared topics: drink (1) | short fiction neel soda shared topics: keya (1),linked,false,false,7,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/north-facing-room,11,61,11,3,true,11,21,component-001,935,0.0002979322,category:short-fiction,4,0,the north-facing room fiction 7 jun 2026 (4) | short fiction the north-facing room shared topics: basu (2) | short fiction the north-facing room shared topics: tram wires (2) | ← newer post the north-facing room short fiction · 7 jun 2026 (1) | older post → the north-facing room short fiction · 7 jun 2026 (1) | short fiction the north-facing room shared topics: courier boy (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/receipt,7,61,7,3,true,7,20,component-001,935,0.0002905515,category:short-fiction,4,0,receipt fiction 8 jul 2026 (4) | ← newer post receipt short fiction · 8 jul 2026 (1) | older post → receipt short fiction · 8 jul 2026 (1) | short fiction receipt shared topics: crab · crabs (1),linked,false,false,1,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/revenge-road,10,61,10,3,true,10,21,component-001,935,0.0002498447,category:short-fiction,4,0,the ledger of soft parts fiction 11 jun 2026 (4) | short fiction the ledger of soft parts shared topics: nandini (2) | ← newer post the ledger of soft parts short fiction · 11 jun 2026 (1) | older post → the ledger of soft parts short fiction · 11 jun 2026 (1) | short fiction the ledger of soft parts shared topics: bhaduri (1) | short fiction the ledger of soft parts shared topics: ledger (1),linked,false,false,3,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/storage,10,61,9,3,true,9,21,component-001,935,0.0004044955,category:short-fiction,4,0,storage fiction 8 jul 2026 (4) | ← newer post storage short fiction · 8 jul 2026 (1) | older post → storage short fiction · 8 jul 2026 (1) | short fiction storage more in short fiction (1) | short fiction storage shared topics: harvest (1) | short fiction storage shared topics: juice · sun (1) | short fiction storage shared topics: sun (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/storm-in-a-bhar,10,62,9,3,true,9,22,component-001,935,0.0002789703,category:short-fiction,5,0,storm in a bhar fiction 14 may 2026 (5) | short fiction storm in a bhar shared topics: coaching center (2) | ← newer post storm in a bhar short fiction · 14 may 2026 (1) | older post → storm in a bhar short fiction · 14 may 2026 (1) | short fiction storm in a bhar shared topics: father (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/taklu-babu,12,62,12,3,true,12,22,component-001,935,0.0002589418,category:short-fiction,5,0,taklu babu eats the river fiction 22 jun 2026 (5) | short fiction taklu babu eats the river shared topics: fish (2) | ← newer post taklu babu eats the river short fiction · 22 jun 2026 (1) | older post → taklu babu eats the river short fiction · 22 jun 2026 (1) | short fiction taklu babu eats the river more in short fiction (1) | short fiction taklu babu eats the river shared topics: babu (1) | short fiction taklu babu eats the river shared topics: rickshaw-wallah (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/ten-kilo-children,10,62,10,3,true,10,22,component-001,935,0.0002681966,category:short-fiction,5,0,the ten-kilo children fiction 5 jun 2026 (5) | short fiction the ten-kilo children shared topics: nandini (2) | ← newer post the ten-kilo children short fiction · 5 jun 2026 (1) | older post → the ten-kilo children short fiction · 5 jun 2026 (1) | short fiction the ten-kilo children shared topics: piyali (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the_banyans_under_ballygunge,12,62,11,3,true,11,22,component-001,935,0.0002789054,category:short-fiction,5,0,the banyans under ballygunge fiction 9 jun 2026 (5) | short fiction the banyans under ballygunge shared topics: ananya (2) | ← newer post the banyans under ballygunge short fiction · 9 jun 2026 (1) | older post → the banyans under ballygunge short fiction · 9 jun 2026 (1) | short fiction the banyans under ballygunge more in short fiction (1) | short fiction the banyans under ballygunge shared topics: nirmal · tea stall (1) | short fiction the banyans under ballygunge shared topics: tea stall (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the_Godman_of_Ballygunge,11,61,11,3,true,11,21,component-001,935,0.00029589,category:short-fiction,4,0,the godman of ballygunge fiction 5 jun 2026 (4) | short fiction the godman of ballygunge shared topics: riddhi (2) | ← newer post the godman of ballygunge short fiction · 5 jun 2026 (1) | older post → the godman of ballygunge short fiction · 5 jun 2026 (1) | short fiction the godman of ballygunge shared topics: baba (1) | short fiction the godman of ballygunge shared topics: riddhi asked (1) | short fiction the godman of ballygunge shared topics: tuli (1),linked,false,false,2,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the_june_that_stayed,17,62,16,3,true,16,22,component-001,935,0.0003545645,category:short-fiction,5,0,the june that stayed fiction 3 jun 2026 (5) | short fiction the june that stayed shared topics: mira (2) | short fiction the june that stayed shared topics: nandita · mira (2) | ← newer post the june that stayed short fiction · 3 jun 2026 (1) | older post → the june that stayed short fiction · 3 jun 2026 (1) | short fiction the june that stayed shared topics: arindam (1) | short fiction the june that stayed shared topics: heat dome · heat (1) | short fiction the june that stayed shared topics: nandita (1) | short fiction the june that stayed shared topics: rafiq (1) | short fiction the june that stayed shared topics: rafiq · mira (1) | short fiction the june that stayed shared topics: roof (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the-animals-that-did-not-know-smiling,12,61,11,3,true,11,21,component-001,935,0.0003027631,category:short-fiction,5,0,"the animals that did not know smiling fiction 2 jun 2026 (4) | short fiction the animals that did not know smiling shared topics: nandita · mira (2) | ← newer post the animals that did not know smiling short fiction · 2 jun 2026 (1) | older post → the animals that did not know smiling short fiction · 2 jun 2026 (1) | short fiction the animals that did not know smiling shared topics: ishaan (1) | short fiction the animals that did not know smiling shared topics: nandita (1) | story short fiction the animals that did not know smiling 2 jun 2026 (1) | story short fiction the animals that did not know smiling when a cheap brand of children's crayons floods kolkata, the drawings begin to climb out of school notebooks and apartment walls. a failed illustrator follows the trail through markets, balconies, hospitals, and old family guilt. 2 jun 2026 (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the-average-weight-of-sunday,9,61,9,3,true,9,20,component-001,935,0.0002860276,category:short-fiction,4,0,the average weight of sunday fiction 3 jun 2026 (4) | short fiction the average weight of sunday shared topics: ananya (2) | ← newer post the average weight of sunday short fiction · 3 jun 2026 (1) | older post → the average weight of sunday short fiction · 3 jun 2026 (1) | short fiction the average weight of sunday shared topics: rafiq (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the-berry-eater,8,61,8,3,true,8,21,component-001,935,0.0004435914,category:short-fiction,4,2,the berry eater fiction 12 jul 2026 (4) | ← newer post the berry eater short fiction · 12 jul 2026 (1) | older post → the berry eater short fiction · 12 jul 2026 (1) | short fiction the berry eater shared topics: brass bowl (1) | short fiction the berry eater shared topics: canvas (1),linked,false,false,8,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the-bride-price-of-salt,19,62,19,3,true,19,22,component-001,935,0.0003624959,category:short-fiction,5,0,the bride price of salt fiction 6 jun 2026 (5) | short fiction the bride price of salt shared topics: arko · tea stall (2) | short fiction the bride price of salt shared topics: mili · nirmal (2) | short fiction the bride price of salt shared topics: nirmal · tea stall (2) | ← newer post the bride price of salt short fiction · 6 jun 2026 (1) | older post → the bride price of salt short fiction · 6 jun 2026 (1) | short fiction the bride price of salt shared topics: kartik (1) | short fiction the bride price of salt shared topics: mili (1) | short fiction the bride price of salt shared topics: raka (1) | short fiction the bride price of salt shared topics: raka · mili (1) | short fiction the bride price of salt shared topics: raka · nirmal (1) | short fiction the bride price of salt shared topics: tea stall (1),linked,false,false,2,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the-cheapest-soil,12,61,12,3,true,12,21,component-001,935,0.0003454159,category:short-fiction,4,0,the cheapest soil fiction 9 jul 2026 (4) | short fiction the cheapest soil shared topics: priya (2) | ← newer post the cheapest soil short fiction · 9 jul 2026 (1) | older post → the cheapest soil short fiction · 9 jul 2026 (1) | short fiction the cheapest soil more in short fiction (1) | short fiction the cheapest soil shared topics: arjun (1) | short fiction the cheapest soil shared topics: lower (1) | short fiction the cheapest soil shared topics: mouth (1),linked,false,false,3,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the-citys-ai-has-depression,11,62,11,3,true,11,22,component-001,935,0.0003719848,category:short-fiction,5,1,the city’s ai has depression fiction 19 jul 2026 (5) | short fiction the city’s ai has depression more in short fiction (3) | ← newer post the city’s ai has depression short fiction · 19 jul 2026 (1) | older post → the city’s ai has depression short fiction · 19 jul 2026 (1) | short fiction the city’s ai has depression shared topics: arup (1),linked,false,false,6,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the-corridor-of-wind,7,62,7,3,true,7,22,component-001,935,0.0002653704,category:short-fiction,5,0,the corridor of wind fiction 5 jun 2026 (4) | ← newer post the corridor of wind short fiction · 5 jun 2026 (1) | older post → the corridor of wind short fiction · 5 jun 2026 (1) | story short fiction the corridor of wind 5 jun 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the-corridor-that-forgot-to-breathe,9,62,9,3,true,9,22,component-001,935,0.0002698705,category:short-fiction,5,0,the corridor that forgot to breathe fiction 13 jun 2026 (5) | ← newer post the corridor that forgot to breathe short fiction · 13 jun 2026 (1) | older post → the corridor that forgot to breathe short fiction · 13 jun 2026 (1) | short fiction the corridor that forgot to breathe shared topics: madhab (1) | short fiction the corridor that forgot to breathe shared topics: tea stall (1),linked,false,false,1,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the-examination-that-predicts-when-you-die,10,61,10,3,true,10,21,component-001,935,0.0003246813,category:short-fiction,4,1,the examination that predicts when you die fiction 19 jul 2026 (4) | short fiction the examination that predicts when you die shared topics: priya (2) | ← newer post the examination that predicts when you die short fiction · 19 jul 2026 (1) | older post → the examination that predicts when you die short fiction · 19 jul 2026 (1) | short fiction the examination that predicts when you die more in short fiction (1) | short fiction the examination that predicts when you die shared topics: ledger (1),linked,false,false,5,false,rendered_dom
https://www.suvroghosh.in/blog/short-fiction/the-fourth-standard-saint,10,62,10,3,true,10,22,component-001,935,0.0002762787,category:short-fiction,5,0,the fourth-standard saint fiction 12 jun 2026 (5) | ← newer post the fourth-standard saint short fiction · 12 jun 2026 (1) | older post → the fourth-standard saint short fiction · 12 jun 2026 (1) | short fiction the fourth-standard saint shared topics: baba (1) | short fiction the fourth-standard saint shared topics: baba · mili (1) | short fiction the fourth-standard saint shared topics: red ribbon (1),linked,false,false,,false,rendered_dom
