raw_path,raw_url,analytics_status,canonical_url,reconciliation_status,mapping_evidence,live_http_status,live_redirect_hops,live_final_url,canonical_technically_eligible,visitors_28d_raw,page_views_estimate_28d_raw,page_views_precision_raw,canonical_group_member_count,canonical_group_paths,canonical_visitors_28d_conservative_max_not_sum,canonical_visitors_28d_raw_sum_not_used,canonical_page_views_28d_conservative_max_not_sum,canonical_page_views_28d_raw_sum_not_used,canonical_page_views_precision,canonical_group_representative,window,caveat
[REDACTED_ACCOUNT_OR_OWNER_ROUTES],,AGGREGATED_REDACTED_NON_UNIQUE,,EXCLUDED_AGGREGATED_NON_UNIQUE,SANITIZED_SOURCE_AGGREGATE,,,,,12,29,AGGREGATED_EXACT_UI_LABEL,,,,,,,,,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,Sanitized non-unique aggregate excluded from every canonical total.
/blog/mojollm/perceptron-from-scratch-in-mojo,https://www.suvroghosh.in/blog/mojollm/perceptron-from-scratch-in-mojo,OBSERVED,https://www.suvroghosh.in/blog/mojollm/perceptron-from-scratch-in-mojo,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/mojollm/perceptron-from-scratch-in-mojo,true,17,28,EXACT_UI_LABEL,1,/blog/mojollm/perceptron-from-scratch-in-mojo,17,17,28,28,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/mojollm/xor-with-multiple-perceptrons-in-mojo,https://www.suvroghosh.in/blog/mojollm/xor-with-multiple-perceptrons-in-mojo,OBSERVED,https://www.suvroghosh.in/blog/mojollm/xor-with-multiple-perceptrons-in-mojo,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/mojollm/xor-with-multiple-perceptrons-in-mojo,true,8,9,EXACT_UI_LABEL,1,/blog/mojollm/xor-with-multiple-perceptrons-in-mojo,8,8,9,9,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/monologue,https://www.suvroghosh.in/blog/monologue,OBSERVED,https://www.suvroghosh.in/blog/monologue,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/monologue,true,2,2,EXACT_UI_LABEL,1,/blog/monologue,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/monologue/intolerable-cruelty,https://www.suvroghosh.in/blog/monologue/intolerable-cruelty,OBSERVED,https://www.suvroghosh.in/blog/monologue/intolerable-cruelty,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/monologue/intolerable-cruelty,true,2,2,EXACT_UI_LABEL,1,/blog/monologue/intolerable-cruelty,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/monologue/the-curriculum-vitae-of-a-vanishing-man,https://www.suvroghosh.in/blog/monologue/the-curriculum-vitae-of-a-vanishing-man,OBSERVED,https://www.suvroghosh.in/blog/monologue/the-curriculum-vitae-of-a-vanishing-man,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/monologue/the-curriculum-vitae-of-a-vanishing-man,true,10,11,EXACT_UI_LABEL,1,/blog/monologue/the-curriculum-vitae-of-a-vanishing-man,10,10,11,11,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/monologue/the-student-model-eats-the-teacher,https://www.suvroghosh.in/blog/monologue/the-student-model-eats-the-teacher,OBSERVED,https://www.suvroghosh.in/blog/monologue/the-student-model-eats-the-teacher,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/monologue/the-student-model-eats-the-teacher,true,6,7,EXACT_UI_LABEL,1,/blog/monologue/the-student-model-eats-the-teacher,6,6,7,7,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/natural-history/large-common-insects-and-arachnids-in-urban-calcutta,https://www.suvroghosh.in/blog/natural-history/large-common-insects-and-arachnids-in-urban-calcutta,OBSERVED,https://www.suvroghosh.in/blog/natural-history/large-common-insects-and-arachnids-in-urban-calcutta,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/natural-history/large-common-insects-and-arachnids-in-urban-calcutta,true,2,2,EXACT_UI_LABEL,1,/blog/natural-history/large-common-insects-and-arachnids-in-urban-calcutta,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay,https://www.suvroghosh.in/blog/personal-essay,OBSERVED,https://www.suvroghosh.in/blog/personal-essay,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay,true,2,8,EXACT_UI_LABEL,1,/blog/personal-essay,2,2,8,8,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/a-meaningless-number-on-an-average-star,https://www.suvroghosh.in/blog/personal-essay/a-meaningless-number-on-an-average-star,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/a-meaningless-number-on-an-average-star,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/a-meaningless-number-on-an-average-star,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/a-meaningless-number-on-an-average-star,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/artisanal-darkness-in-a-kolkata-room,https://www.suvroghosh.in/blog/personal-essay/artisanal-darkness-in-a-kolkata-room,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/artisanal-darkness-in-a-kolkata-room,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/artisanal-darkness-in-a-kolkata-room,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/artisanal-darkness-in-a-kolkata-room,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/bipolar-mood-and-calcutta-calculus,https://www.suvroghosh.in/blog/personal-essay/bipolar-mood-and-calcutta-calculus,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/bipolar-mood-and-calcutta-calculus,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/bipolar-mood-and-calcutta-calculus,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/bipolar-mood-and-calcutta-calculus,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/calcutta_morning_malaise,https://www.suvroghosh.in/blog/personal-essay/calcutta_morning_malaise,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/calcutta_morning_malaise,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/calcutta_morning_malaise,true,7,8,EXACT_UI_LABEL,1,/blog/personal-essay/calcutta_morning_malaise,7,7,8,8,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/constipated-americans-diarrhoea,https://www.suvroghosh.in/blog/personal-essay/constipated-americans-diarrhoea,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/constipated-americans-diarrhoea,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/constipated-americans-diarrhoea,true,6,8,EXACT_UI_LABEL,1,/blog/personal-essay/constipated-americans-diarrhoea,6,6,8,8,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/democracy_on_installments,https://www.suvroghosh.in/blog/personal-essay/democracy_on_installments,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/democracy_on_installments,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/democracy_on_installments,true,8,8,EXACT_UI_LABEL,1,/blog/personal-essay/democracy_on_installments,8,8,8,8,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/epic,https://www.suvroghosh.in/blog/personal-essay/epic,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/epic,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/epic,true,4,5,EXACT_UI_LABEL,1,/blog/personal-essay/epic,4,4,5,5,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/future-tense-fog,https://www.suvroghosh.in/blog/personal-essay/future-tense-fog,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/future-tense-fog,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/future-tense-fog,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/future-tense-fog,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/groundhog-cud,https://www.suvroghosh.in/blog/personal-essay/groundhog-cud,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/groundhog-cud,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/groundhog-cud,true,7,9,EXACT_UI_LABEL,1,/blog/personal-essay/groundhog-cud,7,7,9,9,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/i-could-have-been-a-simple-fool,https://www.suvroghosh.in/blog/personal-essay/i-could-have-been-a-simple-fool,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/i-could-have-been-a-simple-fool,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/i-could-have-been-a-simple-fool,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/i-could-have-been-a-simple-fool,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/i-do-not-hate-the-world-i-am-tired,https://www.suvroghosh.in/blog/personal-essay/i-do-not-hate-the-world-i-am-tired,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/i-do-not-hate-the-world-i-am-tired,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/i-do-not-hate-the-world-i-am-tired,true,4,4,EXACT_UI_LABEL,1,/blog/personal-essay/i-do-not-hate-the-world-i-am-tired,4,4,4,4,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/invisible-radius,https://www.suvroghosh.in/blog/personal-essay/invisible-radius,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/invisible-radius,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/invisible-radius,true,2,3,EXACT_UI_LABEL,1,/blog/personal-essay/invisible-radius,2,2,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/milk-cha-and-the-small-engine-of-attention,https://www.suvroghosh.in/blog/personal-essay/milk-cha-and-the-small-engine-of-attention,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/milk-cha-and-the-small-engine-of-attention,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/milk-cha-and-the-small-engine-of-attention,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/milk-cha-and-the-small-engine-of-attention,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/one-program-at-a-time,https://www.suvroghosh.in/blog/personal-essay/one-program-at-a-time,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/one-program-at-a-time,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/one-program-at-a-time,true,11,13,EXACT_UI_LABEL,1,/blog/personal-essay/one-program-at-a-time,11,11,13,13,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/phase-transition-at-fifty-one,https://www.suvroghosh.in/blog/personal-essay/phase-transition-at-fifty-one,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/phase-transition-at-fifty-one,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/phase-transition-at-fifty-one,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/phase-transition-at-fifty-one,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/rath-yatra-recursion,https://www.suvroghosh.in/blog/personal-essay/rath-yatra-recursion,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/rath-yatra-recursion,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/rath-yatra-recursion,true,7,7,EXACT_UI_LABEL,1,/blog/personal-essay/rath-yatra-recursion,7,7,7,7,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/saturday-mathematics-and-the-end-of-usefulness,https://www.suvroghosh.in/blog/personal-essay/saturday-mathematics-and-the-end-of-usefulness,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/saturday-mathematics-and-the-end-of-usefulness,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/saturday-mathematics-and-the-end-of-usefulness,true,6,6,EXACT_UI_LABEL,1,/blog/personal-essay/saturday-mathematics-and-the-end-of-usefulness,6,6,6,6,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/shiva-and-the-poison-in-the-throat,https://www.suvroghosh.in/blog/personal-essay/shiva-and-the-poison-in-the-throat,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/shiva-and-the-poison-in-the-throat,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/shiva-and-the-poison-in-the-throat,true,3,3,EXACT_UI_LABEL,1,/blog/personal-essay/shiva-and-the-poison-in-the-throat,3,3,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/smorgasbord-of-impotence-calcutta-middle-age,https://www.suvroghosh.in/blog/personal-essay/smorgasbord-of-impotence-calcutta-middle-age,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/smorgasbord-of-impotence-calcutta-middle-age,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/smorgasbord-of-impotence-calcutta-middle-age,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/smorgasbord-of-impotence-calcutta-middle-age,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/society-with-open-drains-and-polished-shoes,https://www.suvroghosh.in/blog/personal-essay/society-with-open-drains-and-polished-shoes,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/society-with-open-drains-and-polished-shoes,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/society-with-open-drains-and-polished-shoes,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/society-with-open-drains-and-polished-shoes,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/tea-depression-and-the-probability-of-a-blog,https://www.suvroghosh.in/blog/personal-essay/tea-depression-and-the-probability-of-a-blog,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/tea-depression-and-the-probability-of-a-blog,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/tea-depression-and-the-probability-of-a-blog,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/tea-depression-and-the-probability-of-a-blog,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the_marrow_of_existence,https://www.suvroghosh.in/blog/personal-essay/the_marrow_of_existence,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the_marrow_of_existence,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the_marrow_of_existence,true,9,11,EXACT_UI_LABEL,1,/blog/personal-essay/the_marrow_of_existence,9,9,11,11,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-atrophy-of-attention,https://www.suvroghosh.in/blog/personal-essay/the-atrophy-of-attention,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-atrophy-of-attention,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-atrophy-of-attention,true,6,6,EXACT_UI_LABEL,1,/blog/personal-essay/the-atrophy-of-attention,6,6,6,6,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-century-has-a-hole-in-it,https://www.suvroghosh.in/blog/personal-essay/the-century-has-a-hole-in-it,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-century-has-a-hole-in-it,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-century-has-a-hole-in-it,true,13,13,EXACT_UI_LABEL,1,/blog/personal-essay/the-century-has-a-hole-in-it,13,13,13,13,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-cephalalgia-chronicles,https://www.suvroghosh.in/blog/personal-essay/the-cephalalgia-chronicles,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-cephalalgia-chronicles,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-cephalalgia-chronicles,true,6,6,EXACT_UI_LABEL,1,/blog/personal-essay/the-cephalalgia-chronicles,6,6,6,6,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-compressor-and-the-small-black-hole,https://www.suvroghosh.in/blog/personal-essay/the-compressor-and-the-small-black-hole,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-compressor-and-the-small-black-hole,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-compressor-and-the-small-black-hole,true,2,3,EXACT_UI_LABEL,1,/blog/personal-essay/the-compressor-and-the-small-black-hole,2,2,3,3,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-contender-who-would-not-compete,https://www.suvroghosh.in/blog/personal-essay/the-contender-who-would-not-compete,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-contender-who-would-not-compete,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-contender-who-would-not-compete,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/the-contender-who-would-not-compete,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-cup-that-refused-to-become-content,https://www.suvroghosh.in/blog/personal-essay/the-cup-that-refused-to-become-content,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-cup-that-refused-to-become-content,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-cup-that-refused-to-become-content,true,3,4,EXACT_UI_LABEL,1,/blog/personal-essay/the-cup-that-refused-to-become-content,3,3,4,4,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-cup-that-starts-the-sun,https://www.suvroghosh.in/blog/personal-essay/the-cup-that-starts-the-sun,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-cup-that-starts-the-sun,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-cup-that-starts-the-sun,true,1,2,EXACT_UI_LABEL,1,/blog/personal-essay/the-cup-that-starts-the-sun,1,1,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-digital-charnel-house,https://www.suvroghosh.in/blog/personal-essay/the-digital-charnel-house,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-digital-charnel-house,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-digital-charnel-house,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/the-digital-charnel-house,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-glandular-weather-of-july-fifteenth,https://www.suvroghosh.in/blog/personal-essay/the-glandular-weather-of-july-fifteenth,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-glandular-weather-of-july-fifteenth,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-glandular-weather-of-july-fifteenth,true,6,6,EXACT_UI_LABEL,1,/blog/personal-essay/the-glandular-weather-of-july-fifteenth,6,6,6,6,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
/blog/personal-essay/the-great-calcutta-bathing-shaving-dressing-for-civilization-problem,https://www.suvroghosh.in/blog/personal-essay/the-great-calcutta-bathing-shaving-dressing-for-civilization-problem,OBSERVED,https://www.suvroghosh.in/blog/personal-essay/the-great-calcutta-bathing-shaving-dressing-for-civilization-problem,CANONICAL_SELF,URL_INVENTORY_FINAL | URL_INVENTORY_REQUESTED,200,0,https://www.suvroghosh.in/blog/personal-essay/the-great-calcutta-bathing-shaving-dressing-for-civilization-problem,true,2,2,EXACT_UI_LABEL,1,/blog/personal-essay/the-great-calcutta-bathing-shaving-dressing-for-civilization-problem,2,2,2,2,EXACT_UI_LABEL,true,2026-07-09 12:30 to 2026-08-06 13:29 Asia/Calcutta,"Canonical group uses maxima, never sums; route visitors overlap and the Vercel data remains automation-contaminated."
